sa2,sa2_name,month,data_type,values
21350,Seddon - Kingsville,2020-03-01,Total JobSeeker and Youth allowance recipients,256
21350,Seddon - Kingsville,2020-03-01,Population aged 15-64 y.o.,7233
21350,Seddon - Kingsville,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.5
21351,West Footscray - Tottenham,2020-03-01,JobSeeker payment recipients,465
21351,West Footscray - Tottenham,2020-03-01,Youth Allowance recipients,22
21351,West Footscray - Tottenham,2020-03-01,Total JobSeeker and Youth allowance recipients,487
21351,West Footscray - Tottenham,2020-03-01,Population aged 15-64 y.o.,9247
21351,West Footscray - Tottenham,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.3
21352,Yarraville,2020-03-01,JobSeeker payment recipients,306
21352,Yarraville,2020-03-01,Youth Allowance recipients,21
21352,Yarraville,2020-03-01,Total JobSeeker and Youth allowance recipients,327
21352,Yarraville,2020-03-01,Population aged 15-64 y.o.,11477
21352,Yarraville,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.8
21353,Bacchus Marsh,2020-03-01,JobSeeker payment recipients,639
21353,Bacchus Marsh,2020-03-01,Youth Allowance recipients,73
21353,Bacchus Marsh,2020-03-01,Total JobSeeker and Youth allowance recipients,712
21353,Bacchus Marsh,2020-03-01,Population aged 15-64 y.o.,14232
21353,Bacchus Marsh,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5
21355,Hillside,2020-03-01,JobSeeker payment recipients,483
21355,Hillside,2020-03-01,Youth Allowance recipients,52
21355,Hillside,2020-03-01,Total JobSeeker and Youth allowance recipients,535
21355,Hillside,2020-03-01,Population aged 15-64 y.o.,16928
21355,Hillside,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.2
21356,Melton,2020-03-01,JobSeeker payment recipients,1065
21356,Melton,2020-03-01,Youth Allowance recipients,112
21356,Melton,2020-03-01,Total JobSeeker and Youth allowance recipients,1177
21356,Melton,2020-03-01,Population aged 15-64 y.o.,12979
21356,Melton,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,9.1
21357,Melton South,2020-03-01,JobSeeker payment recipients,1301
21357,Melton South,2020-03-01,Youth Allowance recipients,172
21357,Melton South,2020-03-01,Total JobSeeker and Youth allowance recipients,1473
21357,Melton South,2020-03-01,Population aged 15-64 y.o.,18288
21357,Melton South,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.1
21358,Melton West,2020-03-01,JobSeeker payment recipients,795
21358,Melton West,2020-03-01,Youth Allowance recipients,122
21358,Melton West,2020-03-01,Total JobSeeker and Youth allowance recipients,917
21358,Melton West,2020-03-01,Population aged 15-64 y.o.,13062
21358,Melton West,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7
21359,Rockbank - Mount Cottrell,2020-03-01,JobSeeker payment recipients,198
21359,Rockbank - Mount Cottrell,2020-03-01,Youth Allowance recipients,19
21359,Rockbank - Mount Cottrell,2020-03-01,Total JobSeeker and Youth allowance recipients,217
21359,Rockbank - Mount Cottrell,2020-03-01,Population aged 15-64 y.o.,4964
21359,Rockbank - Mount Cottrell,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.4
21360,Taylors Hill,2020-03-01,JobSeeker payment recipients,386
21360,Taylors Hill,2020-03-01,Youth Allowance recipients,34
21360,Taylors Hill,2020-03-01,Total JobSeeker and Youth allowance recipients,420
21360,Taylors Hill,2020-03-01,Population aged 15-64 y.o.,13788
21360,Taylors Hill,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3
21361,Hoppers Crossing - North,2020-03-01,JobSeeker payment recipients,600
21361,Hoppers Crossing - North,2020-03-01,Youth Allowance recipients,52
21361,Hoppers Crossing - North,2020-03-01,Total JobSeeker and Youth allowance recipients,652
21361,Hoppers Crossing - North,2020-03-01,Population aged 15-64 y.o.,14303
21361,Hoppers Crossing - North,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.6
21362,Hoppers Crossing - South,2020-03-01,JobSeeker payment recipients,783
21362,Hoppers Crossing - South,2020-03-01,Youth Allowance recipients,63
21362,Hoppers Crossing - South,2020-03-01,Total JobSeeker and Youth allowance recipients,846
21362,Hoppers Crossing - South,2020-03-01,Population aged 15-64 y.o.,13436
21362,Hoppers Crossing - South,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.3
21363,Laverton,2020-03-01,JobSeeker payment recipients,407
21363,Laverton,2020-03-01,Youth Allowance recipients,41
21363,Laverton,2020-03-01,Total JobSeeker and Youth allowance recipients,448
21363,Laverton,2020-03-01,Population aged 15-64 y.o.,7950
21363,Laverton,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.6
21365,Tarneit,2020-03-01,JobSeeker payment recipients,836
21365,Tarneit,2020-03-01,Youth Allowance recipients,83
21365,Tarneit,2020-03-01,Total JobSeeker and Youth allowance recipients,919
21365,Tarneit,2020-03-01,Population aged 15-64 y.o.,28404
21365,Tarneit,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.2
21366,Truganina,2020-03-01,JobSeeker payment recipients,493
21366,Truganina,2020-03-01,Youth Allowance recipients,40
21366,Truganina,2020-03-01,Total JobSeeker and Youth allowance recipients,533
21366,Truganina,2020-03-01,Population aged 15-64 y.o.,20516
21366,Truganina,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.6
21368,Werribee - South,2020-03-01,JobSeeker payment recipients,508
21368,Werribee - South,2020-03-01,Youth Allowance recipients,52
21368,Werribee - South,2020-03-01,Total JobSeeker and Youth allowance recipients,560
21368,Werribee - South,2020-03-01,Population aged 15-64 y.o.,8669
21368,Werribee - South,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.5
21369,Wyndham Vale,2020-03-01,JobSeeker payment recipients,884
21369,Wyndham Vale,2020-03-01,Youth Allowance recipients,118
21369,Wyndham Vale,2020-03-01,Total JobSeeker and Youth allowance recipients,1002
21369,Wyndham Vale,2020-03-01,Population aged 15-64 y.o.,18088
21369,Wyndham Vale,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.5
21370,Carrum Downs,2020-03-01,JobSeeker payment recipients,741
21370,Carrum Downs,2020-03-01,Youth Allowance recipients,71
21370,Carrum Downs,2020-03-01,Total JobSeeker and Youth allowance recipients,812
21370,Carrum Downs,2020-03-01,Population aged 15-64 y.o.,15035
21370,Carrum Downs,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.4
21371,Frankston,2020-03-01,JobSeeker payment recipients,1243
21371,Frankston,2020-03-01,Youth Allowance recipients,141
21371,Frankston,2020-03-01,Total JobSeeker and Youth allowance recipients,1384
21371,Frankston,2020-03-01,Population aged 15-64 y.o.,15978
21371,Frankston,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.7
21372,Frankston North,2020-03-01,JobSeeker payment recipients,1144
21372,Frankston North,2020-03-01,Youth Allowance recipients,116
21372,Frankston North,2020-03-01,Total JobSeeker and Youth allowance recipients,1260
21372,Frankston North,2020-03-01,Population aged 15-64 y.o.,12458
21372,Frankston North,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,10.1
21373,Frankston South,2020-03-01,JobSeeker payment recipients,249
21373,Frankston South,2020-03-01,Youth Allowance recipients,21
21373,Frankston South,2020-03-01,Total JobSeeker and Youth allowance recipients,270
21373,Frankston South,2020-03-01,Population aged 15-64 y.o.,11610
21373,Frankston South,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.3
21374,Langwarrin,2020-03-01,JobSeeker payment recipients,523
21374,Langwarrin,2020-03-01,Youth Allowance recipients,61
21374,Langwarrin,2020-03-01,Total JobSeeker and Youth allowance recipients,584
21374,Langwarrin,2020-03-01,Population aged 15-64 y.o.,16974
21374,Langwarrin,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.4
21375,Seaford (Vic.),2020-03-01,JobSeeker payment recipients,706
21375,Seaford (Vic.),2020-03-01,Youth Allowance recipients,52
21375,Seaford (Vic.),2020-03-01,Total JobSeeker and Youth allowance recipients,758
21375,Seaford (Vic.),2020-03-01,Population aged 15-64 y.o.,11238
21375,Seaford (Vic.),2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.7
21376,Skye - Sandhurst,2020-03-01,JobSeeker payment recipients,242
21376,Skye - Sandhurst,2020-03-01,Youth Allowance recipients,19
21376,Skye - Sandhurst,2020-03-01,Total JobSeeker and Youth allowance recipients,261
21376,Skye - Sandhurst,2020-03-01,Population aged 15-64 y.o.,9654
21376,Skye - Sandhurst,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.7
21377,Dromana,2020-03-01,JobSeeker payment recipients,318
21377,Dromana,2020-03-01,Youth Allowance recipients,24
21377,Dromana,2020-03-01,Total JobSeeker and Youth allowance recipients,342
21377,Dromana,2020-03-01,Population aged 15-64 y.o.,7001
21377,Dromana,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.9
21378,Flinders,2020-03-01,JobSeeker payment recipients,57
21378,Flinders,2020-03-01,Youth Allowance recipients,5
21378,Flinders,2020-03-01,Total JobSeeker and Youth allowance recipients,62
21378,Flinders,2020-03-01,Population aged 15-64 y.o.,3298
21378,Flinders,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,1.9
21379,Hastings - Somers,2020-03-01,JobSeeker payment recipients,755
21379,Hastings - Somers,2020-03-01,Youth Allowance recipients,75
21379,Hastings - Somers,2020-03-01,Total JobSeeker and Youth allowance recipients,830
21379,Hastings - Somers,2020-03-01,Population aged 15-64 y.o.,14506
21379,Hastings - Somers,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.7
21380,Mornington,2020-03-01,JobSeeker payment recipients,548
21380,Mornington,2020-03-01,Youth Allowance recipients,65
21380,Mornington,2020-03-01,Total JobSeeker and Youth allowance recipients,613
21380,Mornington,2020-03-01,Population aged 15-64 y.o.,14522
21380,Mornington,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.2
21381,Mount Eliza,2020-03-01,JobSeeker payment recipients,130
21381,Mount Eliza,2020-03-01,Youth Allowance recipients,5
21381,Mount Eliza,2020-03-01,Total JobSeeker and Youth allowance recipients,135
21381,Mount Eliza,2020-03-01,Population aged 15-64 y.o.,11045
21381,Mount Eliza,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,1.2
21382,Mount Martha,2020-03-01,JobSeeker payment recipients,219
21382,Mount Martha,2020-03-01,Youth Allowance recipients,16
21382,Mount Martha,2020-03-01,Total JobSeeker and Youth allowance recipients,235
21382,Mount Martha,2020-03-01,Population aged 15-64 y.o.,11579
21382,Mount Martha,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2
21383,Point Nepean,2020-03-01,JobSeeker payment recipients,511
21383,Point Nepean,2020-03-01,Youth Allowance recipients,26
21383,Point Nepean,2020-03-01,Total JobSeeker and Youth allowance recipients,537
21383,Point Nepean,2020-03-01,Population aged 15-64 y.o.,9961
21383,Point Nepean,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.4
21384,Rosebud - McCrae,2020-03-01,JobSeeker payment recipients,918
21384,Rosebud - McCrae,2020-03-01,Youth Allowance recipients,67
21384,Rosebud - McCrae,2020-03-01,Total JobSeeker and Youth allowance recipients,985
21384,Rosebud - McCrae,2020-03-01,Population aged 15-64 y.o.,11771
21384,Rosebud - McCrae,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.4
21385,Somerville,2020-03-01,JobSeeker payment recipients,424
21385,Somerville,2020-03-01,Youth Allowance recipients,39
21385,Somerville,2020-03-01,Total JobSeeker and Youth allowance recipients,463
21385,Somerville,2020-03-01,Population aged 15-64 y.o.,12746
21385,Somerville,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.6
21386,Ararat,2020-03-01,JobSeeker payment recipients,384
21386,Ararat,2020-03-01,Youth Allowance recipients,58
21386,Ararat,2020-03-01,Total JobSeeker and Youth allowance recipients,442
21386,Ararat,2020-03-01,Population aged 15-64 y.o.,5273
21386,Ararat,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.4
21387,Ararat Region,2020-03-01,JobSeeker payment recipients,124
21387,Ararat Region,2020-03-01,Youth Allowance recipients,12
21387,Ararat Region,2020-03-01,Total JobSeeker and Youth allowance recipients,136
21387,Ararat Region,2020-03-01,Population aged 15-64 y.o.,1852
21387,Ararat Region,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.3
21388,Horsham,2020-03-01,JobSeeker payment recipients,570
21388,Horsham,2020-03-01,Youth Allowance recipients,88
21388,Horsham,2020-03-01,Total JobSeeker and Youth allowance recipients,658
21388,Horsham,2020-03-01,Population aged 15-64 y.o.,9907
21388,Horsham,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.6
21389,Horsham Region,2020-03-01,JobSeeker payment recipients,71
21389,Horsham Region,2020-03-01,Youth Allowance recipients,11
21389,Horsham Region,2020-03-01,Total JobSeeker and Youth allowance recipients,82
21389,Horsham Region,2020-03-01,Population aged 15-64 y.o.,2147
21389,Horsham Region,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.8
21390,Nhill Region,2020-03-01,JobSeeker payment recipients,272
21390,Nhill Region,2020-03-01,Youth Allowance recipients,25
21390,Nhill Region,2020-03-01,Total JobSeeker and Youth allowance recipients,297
21390,Nhill Region,2020-03-01,Population aged 15-64 y.o.,3879
21390,Nhill Region,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.7
21391,St Arnaud,2020-03-01,JobSeeker payment recipients,150
21391,St Arnaud,2020-03-01,Youth Allowance recipients,13
21391,St Arnaud,2020-03-01,Total JobSeeker and Youth allowance recipients,163
21391,St Arnaud,2020-03-01,Population aged 15-64 y.o.,1864
21391,St Arnaud,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.7
21392,Stawell,2020-03-01,JobSeeker payment recipients,368
21392,Stawell,2020-03-01,Youth Allowance recipients,53
21392,Stawell,2020-03-01,Total JobSeeker and Youth allowance recipients,421
21392,Stawell,2020-03-01,Population aged 15-64 y.o.,4945
21392,Stawell,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.5
21393,West Wimmera,2020-03-01,JobSeeker payment recipients,85
21393,West Wimmera,2020-03-01,Youth Allowance recipients,6
21393,West Wimmera,2020-03-01,Total JobSeeker and Youth allowance recipients,91
21393,West Wimmera,2020-03-01,Population aged 15-64 y.o.,1557
21393,West Wimmera,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.8
21394,Yarriambiack,2020-03-01,JobSeeker payment recipients,267
21394,Yarriambiack,2020-03-01,Youth Allowance recipients,19
21394,Yarriambiack,2020-03-01,Total JobSeeker and Youth allowance recipients,286
21394,Yarriambiack,2020-03-01,Population aged 15-64 y.o.,3726
21394,Yarriambiack,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.7
21395,Irymple,2020-03-01,JobSeeker payment recipients,180
21395,Irymple,2020-03-01,Youth Allowance recipients,17
21395,Irymple,2020-03-01,Total JobSeeker and Youth allowance recipients,197
21395,Irymple,2020-03-01,Population aged 15-64 y.o.,4446
21395,Irymple,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.4
21396,Merbein,2020-03-01,JobSeeker payment recipients,212
21396,Merbein,2020-03-01,Youth Allowance recipients,30
21396,Merbein,2020-03-01,Total JobSeeker and Youth allowance recipients,242
21396,Merbein,2020-03-01,Population aged 15-64 y.o.,2986
21396,Merbein,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.1
21398,Mildura Region,2020-03-01,JobSeeker payment recipients,132
21398,Mildura Region,2020-03-01,Youth Allowance recipients,9
21398,Mildura Region,2020-03-01,Total JobSeeker and Youth allowance recipients,141
21398,Mildura Region,2020-03-01,Population aged 15-64 y.o.,2325
21398,Mildura Region,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.1
21399,Red Cliffs,2020-03-01,JobSeeker payment recipients,267
21399,Red Cliffs,2020-03-01,Youth Allowance recipients,34
21399,Red Cliffs,2020-03-01,Total JobSeeker and Youth allowance recipients,301
21399,Red Cliffs,2020-03-01,Population aged 15-64 y.o.,3778
21399,Red Cliffs,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8
21400,Buloke,2020-03-01,JobSeeker payment recipients,213
21400,Buloke,2020-03-01,Youth Allowance recipients,19
21400,Buloke,2020-03-01,Total JobSeeker and Youth allowance recipients,232
21400,Buloke,2020-03-01,Population aged 15-64 y.o.,3440
21400,Buloke,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.7
21401,Gannawarra,2020-03-01,JobSeeker payment recipients,217
21401,Gannawarra,2020-03-01,Youth Allowance recipients,16
21401,Gannawarra,2020-03-01,Total JobSeeker and Youth allowance recipients,233
21401,Gannawarra,2020-03-01,Population aged 15-64 y.o.,3734
21401,Gannawarra,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.2
21402,Kerang,2020-03-01,JobSeeker payment recipients,182
21402,Kerang,2020-03-01,Youth Allowance recipients,23
21402,Kerang,2020-03-01,Total JobSeeker and Youth allowance recipients,205
